 1.21730638e-03  1.21730638e-03  9.78975388e-01  6.08109385e-01 
 1.22730638e-03  1.22730638e-03  9.89851514e-01  6.43351934e-01 
 1.23730638e-03  1.23730638e-03  9.96821148e-01  6.76055492e-01 
 1.24730638e-03  1.24730638e-03  9.99856784e-01  7.06090991e-01 
 1.25730638e-03  1.25730638e-03  9.98946442e-01  7.33339893e-01 
 1.26730638e-03  1.26730638e-03  9.94093716e-01  7.57694656e-01 
 1.27730638e-03  1.27730638e-03  9.85317755e-01  7.79059162e-01 
 1.28730638e-03  1.28730638e-03  9.72653195e-01  7.97349092e-01 
 1.29730638e-03  1.29730638e-03  9.56150018e-01  8.12492265e-01 
 1.30730638e-03  1.30730638e-03  9.35873353e-01  8.24428914e-01 
 1.31730638e-03  1.31730638e-03  9.11903224e-01  8.33111930e-01 
 1.32730638e-03  1.32730638e-03  8.84334229e-01  8.38507044e-01 
 1.33730638e-03  1.33730638e-03  8.53275171e-01  8.40592964e-01 
 1.34730638e-03  1.34730638e-03  8.18848626e-01  8.39361456e-01 
 1.35730638e-03  1.35730638e-03  7.81190460e-01  8.34817379e-01 
 1.36730638e-03  1.36730638e-03  7.40449291e-01  8.26978666e-01 
 1.37730638e-03  1.37730638e-03  6.96785908e-01  8.15876253e-01 
 1.38730638e-03  1.38730638e-03  6.50372628e-01  8.01553954e-01 
 1.39730638e-03  1.39730638e-03  6.01392626e-01  7.84068293e-01 
 1.40730638e-03  1.40730638e-03  5.50039201e-01  7.63488278e-01 
 1.41730638e-03  1.41730638e-03  4.96515023e-01  7.39895127e-01 
 1.42730638e-03  1.42730638e-03  4.41031326e-01  7.13381952e-01 
 1.43730638e-03  1.43730638e-03  3.83807081e-01  6.84053388e-01 
 1.44730638e-03  1.44730638e-03  3.25068125e-01  6.52025180e-01 
 1.45730638e-03  1.45730638e-03  2.65046273e-01  6.17423730e-01 
 1.46730638e-03  1.46730638e-03  2.03978404e-01  5.80385593e-01 
 1.47730638e-03  1.47730638e-03  1.42105526e-01  5.41056942e-01 
 1.48730638e-03  1.48730638e-03  7.96718227e-02  4.99592988e-01 
 1.49730638e-03  1.49730638e-03  1.69236908e-02  4.56157370e-01 
 1.50730638e-03  1.50730638e-03 -4.58912312e-02  4.10921510e-01 
 1.51730638e-03  1.51730638e-03 -1.08525041e-01  3.64063931e-01 
 1.52730638e-03  1.52730638e-03 -1.70730553e-01  3.15769560e-01 
 1.53730638e-03  1.53730638e-03 -2.32262269e-01  2.66228992e-01 
 1.54730638e-03  1.54730638e-03 -2.92877352e-01  2.15637741e-01 
 1.55730638e-03  1.55730638e-03 -3.52336582e-01  1.64195468e-01 
 1.56730638e-03  1.56730638e-03 -4.10405300e-01  1.12105190e-01 
 1.57730638e-03  1.57730638e-03 -4.66854336e-01  5.95724858e-02 
 1.58730638e-03  1.58730638e-03 -5.21460911e-01  6.80467673e-03 
 1.59730638e-03  1.59730638e-03 -5.74009519e-01 -4.59899866e-02 
 1.60730638e-03  1.60730638e-03 -6.24292773e-01 -9.86031479e-02 
 1.61730638e-03  1.61730638e-03 -6.72112228e-01 -1.50827167e-01 
 1.62730638e-03  1.62730638e-03 -7.17279164e-01 -2.02455940e-01 
 1.63730638e-03  1.63730638e-03 -7.59615327e-01 -2.53285711e-01 
 1.64730638e-03  1.64730638e-03 -7.98953634e-01 -3.03115879e-01 
 1.65730638e-03  1.65730638e-03 -8.35138837e-01 -3.51749786e-01 
 1.66730638e-03  1.66730638e-03 -8.68028129e-01 -3.98995498e-01 
 1.67730638e-03  1.67730638e-03 -8.97491710e-01 -4.44666556e-01 
 1.68730638e-03  1.68730638e-03 -9.23413301e-01 -4.88582718e-01 
 1.69730638e-03  1.69730638e-03 -9.45690602e-01 -5.30570667e-01 
 1.70730638e-03  1.70730638e-03 -9.64235694e-01 -5.70464696e-01 
 1.71730638e-03  1.71730638e-03 -9.78975388e-01 -6.08107361e-01 
 1.72730638e-03  1.72730638e-03 -9.89851514e-01 -6.43350104e-01 
 1.73730638e-03  1.73730638e-03 -9.96821148e-01 -6.76053838e-01 
