 1.33036253e+02  1.33036253e+02  0.00000000e+00  1.33036253e+02  3.78195480e+01  1.33036253e+02 -2.51260079e+00
 1.36920982e+02  1.36920982e+02  0.00000000e+00  1.36920982e+02  3.78974248e+01  1.36920982e+02 -2.52681799e+00
 1.40919147e+02  1.40919147e+02  0.00000000e+00  1.40919147e+02  3.79722403e+01  1.40919147e+02 -2.54086089e+00
 1.45034060e+02  1.45034060e+02  0.00000000e+00  1.45034060e+02  3.80440651e+01  1.45034060e+02 -2.55472285e+00
 1.49269131e+02  1.49269131e+02  0.00000000e+00  1.49269131e+02  3.81129724e+01  1.49269131e+02 -2.56839772e+00
 1.53627868e+02  1.53627868e+02  0.00000000e+00  1.53627868e+02  3.81790372e+01  1.53627868e+02 -2.58187987e+00
 1.58113883e+02  1.58113883e+02  0.00000000e+00  1.58113883e+02  3.82423363e+01  1.58113883e+02 -2.59516416e+00
 1.62730892e+02  1.62730892e+02  0.00000000e+00  1.62730892e+02  3.83029477e+01  1.62730892e+02 -2.60824596e+00
 1.67482720e+02  1.67482720e+02  0.00000000e+00  1.67482720e+02  3.83609504e+01  1.67482720e+02 -2.62112112e+00
 1.72373303e+02  1.72373303e+02  0.00000000e+00  1.72373303e+02  3.84164242e+01  1.72373303e+02 -2.63378602e+00
 1.77406695e+02  1.77406695e+02  0.00000000e+00  1.77406695e+02  3.84694491e+01  1.77406695e+02 -2.64623750e+00
 1.82587064e+02  1.82587064e+02  0.00000000e+00  1.82587064e+02  3.85201054e+01  1.82587064e+02 -2.65847289e+00
 1.87918702e+02  1.87918702e+02  0.00000000e+00  1.87918702e+02  3.85684731e+01  1.87918702e+02 -2.67048996e+00
 1.93406027e+02  1.93406027e+02  0.00000000e+00  1.93406027e+02  3.86146319e+01  1.93406027e+02 -2.68228696e+00
 1.99053585e+02  1.99053585e+02  0.00000000e+00  1.99053585e+02  3.86586608e+01  1.99053585e+02 -2.69386254e+00
 2.04866055e+02  2.04866055e+02  0.00000000e+00  2.04866055e+02  3.87006380e+01  2.04866055e+02 -2.70521580e+00
 2.10848252e+02  2.10848252e+02  0.00000000e+00  2.10848252e+02  3.87406407e+01  2.10848252e+02 -2.71634619e+00
 2.17005132e+02  2.17005132e+02  0.00000000e+00  2.17005132e+02  3.87787449e+01  2.17005132e+02 -2.72725357e+00
 2.23341796e+02  2.23341796e+02  0.00000000e+00  2.23341796e+02  3.88150253e+01  2.23341796e+02 -2.73793815e+00
 2.29863494e+02  2.29863494e+02  0.00000000e+00  2.29863494e+02  3.88495550e+01  2.29863494e+02 -2.74840047e+00
 2.36575629e+02  2.36575629e+02  0.00000000e+00  2.36575629e+02  3.88824055e+01  2.36575629e+02 -2.75864139e+00
 2.43483763e+02  2.43483763e+02  0.00000000e+00  2.43483763e+02  3.89136469e+01  2.43483763e+02 -2.76866205e+00
